 

stn    time           rre150d0
LSN    19680812            0.0
LSN    19680813           14.0
LSN    19680814           39.1
LSN    19680815            0.0
LSN    19680816            0.0
LSN    19680817           57.3
LSN    19680818            9.8
LSN    19680819            0.0
LSN    19680820            0.0
LSN    19680821            0.0
LSN    19680822            0.0
LSN    19680823            0.0
LSN    19680824            0.0
LSN    19680825            0.0
LSN    19680826            0.0
LSN    19680827            3.8
LSN    19680828           10.8
LSN    19680829           18.3
LSN    19680830           20.8
LSN    19680831           14.0
LSN    19680901            0.0
LSN    19680902            5.7
LSN    19680903           12.3
LSN    19680904            4.3
LSN    19680905            0.0
LSN    19680906            0.0
LSN    19680907            0.0
LSN    19680908            0.0
LSN    19680909            0.0
LSN    19680910            4.4
LSN    19680911            6.5
LSN    19680912            0.0
LSN    19680913            2.2
LSN    19680914           44.4
LSN    19680915           23.7
LSN    19680916            0.6
LSN    19680917            0.0
LSN    19680918            0.1
LSN    19680919            0.0
LSN    19680920            8.8
LSN    19680921           26.1
LSN    19680922            0.0
LSN    19680923            6.0
LSN    19680924            5.4
LSN    19680925            0.0
LSN    19680926            0.0
LSN    19680927            0.0
LSN    19680928           19.4
LSN    19680929            5.3
LSN    19680930            0.0
LSN    19681001            0.0
LSN    19681002            0.0
LSN    19681003            0.0
LSN    19681004            0.0
LSN    19681005            0.0
LSN    19681006            0.0
LSN    19681007            0.0
LSN    19681008           39.5
LSN    19681009            0.9
LSN    19681010            0.1
LSN    19681011            0.0
LSN    19681012            0.0
LSN    19681013            0.0
LSN    19681014            8.3
LSN    19681015            0.2
LSN    19681016            0.0
LSN    19681017            0.0
LSN    19681018            2.0
LSN    19681019            0.0
LSN    19681020            0.0
LSN    19681021            0.0
LSN    19681022            0.0
LSN    19681023            0.3
LSN    19681024            0.1
LSN    19681025            6.0
LSN    19681026            0.0
LSN    19681027            0.0
LSN    19681028            3.3
LSN    19681029            0.6
LSN    19681030            0.0
LSN    19681031            0.0
LSN    19681101            0.0
LSN    19681102           20.8
LSN    19681103           23.9
LSN    19681104           15.2
LSN    19681105            0.0
LSN    19681106            0.0
LSN    19681107            0.0
LSN    19681108            0.2
LSN    19681109            0.0
LSN    19681110            0.0
LSN    19681111            0.0
LSN    19681112            0.0
LSN    19681113            0.0
LSN    19681114            0.0
LSN    19681115            0.0
LSN    19681116            3.7
LSN    19681117            0.5
LSN    19681118            1.5
LSN    19681119            1.3
LSN    19681120            0.0
LSN    19681121            0.0
LSN    19681122            0.0
LSN    19681123            0.4
LSN    19681124            8.6
LSN    19681125            0.0
LSN    19681126            0.0
LSN    19681127            0.0
LSN    19681128            0.0
LSN    19681129            0.0
LSN    19681130            0.0
LSN    19681201            0.0
LSN    19681202            0.0
LSN    19681203            0.0
LSN    19681204            0.0
LSN    19681205            0.0
LSN    19681206            5.8
LSN    19681207            0.1
LSN    19681208            0.0
LSN    19681209            0.0
LSN    19681210            0.0
LSN    19681211            0.0
LSN    19681212            0.0
LSN    19681213            0.0
LSN    19681214            3.4
LSN    19681215            1.3
LSN    19681216            2.6
LSN    19681217            7.6
LSN    19681218            0.6
LSN    19681219            0.2
LSN    19681220            1.6
LSN    19681221            5.2
LSN    19681222            4.9
LSN    19681223           17.8
LSN    19681224           19.7
LSN    19681225           23.2
LSN    19681226            0.0
LSN    19681227            3.2
LSN    19681228            1.2
LSN    19681229            0.2
LSN    19681230            0.0
LSN    19681231            0.0
LSN    19690101            0.0
LSN    19690102            0.5
LSN    19690103            0.0
LSN    19690104            0.0
LSN    19690105            0.0
LSN    19690106            0.0
LSN    19690107            3.7
LSN    19690108            7.8
LSN    19690109            0.0
LSN    19690110            0.0
LSN    19690111            0.0
LSN    19690112            6.2
LSN    19690113            1.3
LSN    19690114            1.9
LSN    19690115            0.3
LSN    19690116            9.2
LSN    19690117            0.2
LSN    19690118            8.8
LSN    19690119            1.0
LSN    19690120            0.0
LSN    19690121            0.0
LSN    19690122            0.0
LSN    19690123            1.8
LSN    19690124            0.0
LSN    19690125            0.0
LSN    19690126            0.0
LSN    19690127            0.0
LSN    19690128           12.6
LSN    19690129            4.0
LSN    19690130            1.6
LSN    19690131            0.0
LSN    19690201            0.0
LSN    19690202           10.5
LSN    19690203            0.0
LSN    19690204            0.0
LSN    19690205            0.0
LSN    19690206            0.0
LSN    19690207            0.3
LSN    19690208            0.0
LSN    19690209            0.0
LSN    19690210            0.0
LSN    19690211           11.3
LSN    19690212            2.2
LSN    19690213            0.0
LSN    19690214            0.0
LSN    19690215            2.4
LSN    19690216            0.5
LSN    19690217            0.0
LSN    19690218            3.5
LSN    19690219            9.5
LSN    19690220            0.0
LSN    19690221            0.0
LSN    19690222            0.0
LSN    19690223            5.1
LSN    19690224           22.2
LSN    19690225            5.2
LSN    19690226            0.0
LSN    19690227            0.0
LSN    19690228            0.0
LSN    19690301            0.0
LSN    19690302            0.0
LSN    19690303            0.0
LSN    19690304            0.0
LSN    19690305            0.0
LSN    19690306            0.0
LSN    19690307            0.5
LSN    19690308            0.0
LSN    19690309            0.0
LSN    19690310            0.0
LSN    19690311            2.7
LSN    19690312            6.9
LSN    19690313           19.4
LSN    19690314           13.5
LSN    19690315            0.0
LSN    19690316            6.0
LSN    19690317            6.0
LSN    19690318            0.0
LSN    19690319            0.0
LSN    19690320            1.9
LSN    19690321            0.0
LSN    19690322            3.4
LSN    19690323           17.4
LSN    19690324            1.5
LSN    19690325            0.0
LSN    19690326            0.0
LSN    19690327            0.0
LSN    19690328            0.0
LSN    19690329            0.0
LSN    19690330            0.0
LSN    19690331            0.3
LSN    19690401            5.0
LSN    19690402            0.0
LSN    19690403            0.0
LSN    19690404            0.0
LSN    19690405            0.0
LSN    19690406            0.0
LSN    19690407            0.0
LSN    19690408            0.0
LSN    19690409            0.0
LSN    19690410            0.0
